Project URL,Project Name,Project Description,Tech Stack,Description Crux,Similarity with PS (%)
https://devfolio.co/projects/asgn-assignment-dispersal-beb9,Asgn. - Assignment Dispersal,"The problem Asgn. - Assignment Dispersal solves Assignment dumps in a limited span are quite taxing on students
The less transparency between subjects and untracked progress are the main reasons for this issue, leading to workflow conflicts and a hit on efficiency.  Asgn. aims to solve both of these problems in the following ways: Increasing cross-subject transparency by introducing a global calendar for teachers with ML generated deadline suggestions based on students data sets and other subject workloads.
Tracking and improving student progess by model-generated assessments that are purely for improving core knowledge of the subject. Increasing cross-subject transparency by introducing a global calendar for teachers with ML generated deadline suggestions based on students data sets and other subject workloads. Tracking and improving student progess by model-generated assessments that are purely for improving core knowledge of the subject. In addition to this:
Asgn. consists of both a student and teacher side                  ","NODE.JS, NEXT.JS, SCIKIT-LEARN, PANDAS, MYSQL, MATPLOTLIB, SEABORN, PASSPORT.JS, EXPRESS, SUPABASE","['students transparency', 'students data', 'calendar teachers', 'students', 'transparency subjects', 'assignment dumps', 'subject transparency', 'student teacher', 'asgn assignment', 'assessments', 'improving student', 'consists student', 'generated assessments', 'student progess', 'generated deadline']",0.0
https://devfolio.co/projects/almquest-0176,AlmQuest,"The problem AlmQuest solves Restaurants worldwide are throwing away 22 billion pounds of food a year and solely in India every year almost 67 million tonnes of food gets wasted, which amounts to approximately 1 kg of food per day for an undernourished person in the country. So we aim at doing away with this enormous crack in the terrain of productivity of our society.
The way we approached the solution is by taking into consideration the aforesaid statistics. We mapped the data of wastage against “shortage”. Our idea is to provide a platform for the people with excess of food (i.e. the ones with potentially wastable food) and for individuals or organizations with the intention and capability of distributing food in under-privileged, undernourished regions which are most in indeed of this kind of aid and support.
People can sign up on our webapp as either 'Donors' or 'Distributors'. Donors get to donate the excess food they have. Distributors are the ones who collect this food and distribute it to underpriviledged people in areas under poverty.      ","NODE.JS, SCIKIT-LEARN, PYTHON, EXPRESS.JS, MONGODB, TAILWIND CSS, REACT.JS, PUSHER, ML MODEL: PYTHON WITH SCIKIT-LEARN","['distributing food', 'food distribute', 'food distributors', 'shortage idea', 'undernourished regions', 'food privileged', 'privileged undernourished', 'collect food', 'excess food', 'shortage', 'wastage shortage', 'donate excess', 'distribute underpriviledged', 'distributors donors', 'tonnes food']",0.0
https://devfolio.co/projects/credit-ease-8e29,Credit Ease,"The problem Credit Ease solves Credit Ease is an attempt to assist credit score generation with Artificial Intelligence. Using A.I. reduces the chances of unfair results as it predicts score with complex logic which surpasses most human or formula based score generations. It is able to find patterns, classify and even recommend suggestions to achieve a certain level of credit-worthiness. We started with a blank canvas and and Idea. We had to find a way to predict score without using conventional techniques of grinding down on one's credit history. We wanted to find the patterns in betweeen the numbers. And hence began our journey. We dwindled through tons of datasets and chose to select a really dense dataset with input features being only personal and day-to-day information. It was a dataset for credit risk. We began the operation by cleaning and removing unnecessary features which weren't supposed to be passed to our model. After encoding, scaling and all pre-processing, came the real question, which model to use. We decided to get our hands dirty and tried to optimize and find results for most of the popular classifiers and models. We furthered tweaked and tested the best hyper-parameters for the models which survived last. The winner at the end was K Nearest Neighbours Classifier. Upon further tinkering we had built our finest model. We also processed the data of n nearest neighbours of our input data, so we could find differences and recommend possible upgrades to the user whih maximizes their chance at better credit worthiness. With our existing knowledge of web technologies, we built a app built with React.js in client and flask in server. We imported our model and processing functions to server and made API methods to fetch scores and predictions u[on requests from the client-side. In future, we can work on better datasets and try neural networks in hope of improving and solidifying this concept. We can build smartphone apps , microservices, and provide solutions for the common man             ","FLASK, TENSORFLOW, SCIKIT-LEARN, NUMPY, SASS, PANDAS, MATPLOTLIB, GITHUB, MATERIAL-UI, REACT.JS","['dataset credit', 'predict score', 'better datasets', 'optimize results', 'popular classifiers', 'predicts score', 'classifiers models', 'score generation', 'credit ease', 'classifiers', 'scores predictions', 'solves credit', 'way predict', 'better credit', 'classifier']",0.0
https://devfolio.co/projects/healthz-your-personal-health-companion-b7bd,HealthZ - Your Personal Health Companion,"The problem HealthZ - Your Personal Health Companion solves HealthZ provides users with easy access to medical assistance and information from the comfort of their own homes. With features like ambulance booking, virtual clinic, mental health chatbot, and ML predictive models, HealthZ helps users stay informed and proactive about their health. Challenges we ran into One of the biggest challenges we faced was integrating the ML predictive models into the website and ensuring they provide accurate and reliable results. Additionally, creating a user-friendly interface for the virtual clinic and chatbot was also a significant challenge.","TENSORFLOW, KERAS, SCIKIT-LEARN, FRONT-END: REACT.JS BACK-END: NODE.JS, EXPRESS.JS DATABASE: MONGODB ML MODELS: PYTHON","['health chatbot', 'clinic chatbot', 'models healthz', 'health companion', 'healthz provides', 'healthz helps', 'chatbot ml', 'healthz personal', 'virtual clinic', 'chatbot', 'personal health', 'solves healthz', 'healthz', 'predictive models', 'chatbot significant']",0.0
https://devfolio.co/projects/sybil-hunter-c5d4,Sybil Hunter,"The problem Sybil Hunter solves Data collection - During the process of retrieving transaction data via RPCs, it became evident that the speed was notably slow and many RPCs were unreliable. To address this, the team developed a framework enabling uninterrupted dataset downloads, parallelizing the process across CPU cores and team members' computers. Employing the DeepWalk algorithm on our acquired dataset posed computational complexities due to extensive simulations required. Despite its compatibility with sparse matrices, it consumed much RAM space, exacerbating the slowdown. However, for smaller datasets, it proved more feasible and user-friendly.   ","TENSORFLOW, SCIKIT-LEARN, PANDAS, SCIPY, DEEPWALK ALGORITHM, LOUVAIN METHOD, CONNECTED COMPONENTS, K-MEANS CLUSTERING, GRAPH2GAUSS","['data rpcs', 'slow rpcs', 'downloads parallelizing', 'employing deepwalk', 'dataset downloads', 'deepwalk algorithm', 'rpcs', 'smaller datasets', 'sybil hunter', 'sybil', 'rpcs unreliable', 'uninterrupted dataset', 'data collection', 'parallelizing', 'acquired dataset']",0.0
https://devfolio.co/projects/wellnex-eea9,WellNex,"The problem WellNex solves In today's rapidly evolving healthcare landscape, two primary challenges persist: the accuracy and speed of diagnosis, and the security and transparency of patient data. As the volume of patients grows, healthcare providers often find it challenging to offer timely and precise diagnostic services. Misdiagnoses or delayed diagnoses can lead to severe health complications, increased medical costs, and diminished patient trust. Moreover, with the digital transformation of healthcare, vast amounts of sensitive patient data are stored electronically. This data is susceptible to breaches, unauthorized access, and tampering. Patients are often left in the dark about who accesses their data, for what purpose, and whether their information remains intact. This lack of transparency and potential for data misuse has led to growing concerns about data privacy and security. By harnessing the power of Artificial Intelligence (AI), ""Wellnex"" offers rapid and accurate diagnostic insights. AI algorithms, trained on vast medical datasets, can analyze patient symptoms, medical history, and other relevant data to provide preliminary diagnoses. This not only speeds up the diagnostic process but also aids in the early detection of diseases, ensuring timely and appropriate medical intervention. The AI-driven approach reduces the burden on healthcare professionals, allowing them to focus on treatment and patient care. But ""Wellnex"" doesn't stop there. Recognizing the paramount importance of data security and transparency, the platform integrates blockchain technology. Every piece of patient data, every diagnosis, and every prescription is recorded on an immutable blockchain ledger. This ensures that patient data is tamper-proof and transparent. Patients can grant selective access to their health records, ensuring that only authorized personnel can view their information. ""Wellnex"" combines AI's diagnostic accuracy with blockchain's safety, for a trustworthy efficient healthcare future. Challenges we ran into We considered building a Flutter app to bridge the gap. This involved diving deep into both Flutter's and Solana's documentation, understanding the intricacies of their systems, and creating a bridge between the two. We faced difficulties in finding solutions due to lack of package support in @phantom_connect and it was not compatible with our project's specific requirements.
Given the sensitive nature of medical data, we faced some issues in determining the best way to store prescriptions using Solana which we resolved using nested objects.
Another significant challenge was preprocessing natural language data. Given the diverse ways patients describe their symptoms in medical terminology, cleaning and structuring this data for our AI model was no small feat. We utilized various NLP libraries and techniques, such as tokenization, lemmatization, and entity recognition, to structure the data effectively. We considered building a Flutter app to bridge the gap. This involved diving deep into both Flutter's and Solana's documentation, understanding the intricacies of their systems, and creating a bridge between the two. We faced difficulties in finding solutions due to lack of package support in @phantom_connect and it was not compatible with our project's specific requirements. @phantom_connect Given the sensitive nature of medical data, we faced some issues in determining the best way to store prescriptions using Solana which we resolved using nested objects. Another significant challenge was preprocessing natural language data. Given the diverse ways patients describe their symptoms in medical terminology, cleaning and structuring this data for our AI model was no small feat. We utilized various NLP libraries and techniques, such as tokenization, lemmatization, and entity recognition, to structure the data effectively.  ","FLASK, SCIKIT-LEARN, PYTHON, FLUTTER, NATURAL LANGUAGE PROCESSING (NLP), RUST, SPEECH RECOGNITION, AI/ML, SOLANA BLOCKCHAIN","['patient data', 'medical data', 'data ai', 'medical datasets', 'data privacy', 'data diagnosis', 'diagnosis security', 'ai diagnostic', 'data misuse', 'health records', 'information wellnex', 'data security', 'data effectively', 'tampering patients', 'ai wellnex']",0.0
https://devfolio.co/projects/flood-detection-system-usin-machine-learning-d940,Flood Detection System usin Machine Learning,"The problem Flood Detection System usin Machine Learning solves Introduction
The ""Flood Detection Through Machine Learning"" project aims to address a critical problem – the inadequacy of existing flood detection and prediction systems. Traditional methods often fall short in providing timely and accurate information to mitigate the impacts of floods. This project leverages the power of machine learning to revolutionize flood detection and prediction, offering a wide range of applications and substantial benefits to various stakeholders.
The Problem: Inadequate Flood Detection
Existing flood detection and prediction systems face several challenges: Introduction   The Problem: Inadequate Flood Detection  Limited Sensor Coverage: Many regions, especially in developing countries, lack a comprehensive network of flood sensors, leading to blind spots where floods can go undetected until they cause significant damage.
Human Error: Human error in data collection and interpretation can lead to delays in flood detection and response. Traditional methods heavily rely on human observation and manual data analysis, which are prone to mistakes.
Data Volume and Processing: The sheer volume of data involved in flood monitoring can overwhelm traditional systems. Analyzing this data quickly and accurately is a significant challenge for existing technology. Limited Sensor Coverage: Many regions, especially in developing countries, lack a comprehensive network of flood sensors, leading to blind spots where floods can go undetected until they cause significant damage. Limited Sensor Coverage Human Error: Human error in data collection and interpretation can lead to delays in flood detection and response. Traditional methods heavily rely on human observation and manual data analysis, which are prone to mistakes. Human Error Data Volume and Processing: The sheer volume of data involved in flood monitoring can overwhelm traditional systems. Analyzing this data quickly and accurately is a significant challenge for existing technology. Data Volume and Processing                       ","JAVASCRIPT, FLASK, SCIKIT-LEARN, PYTHON, JUPYTER NOTEBOOK, CSS3, HTML5","['flood detection', 'flood monitoring', 'flood sensors', 'floods project', 'floods undetected', 'floods', 'problem flood', 'introduction flood', 'existing flood', 'flood', 'spots floods', 'revolutionize flood', 'inadequate flood', 'impacts floods', 'delays flood']",0.0
https://devfolio.co/projects/medisync-95fc,MediSync,"The problem MediSync solves In the dynamic landscape of contemporary society, the convergence of technology and healthcare stands as a crucible for groundbreaking innovations. Within this nexus, MediSync arises as a trailblazing solution, uniquely positioned to tackle the paramount challenge of early detection in the realm of respiratory diseases. Far beyond a conventional website, MediSync represents a seismic shift in diagnostic methodologies, harnessing the cutting-edge capabilities of Machine Learning (ML) algorithms to scrutinize intricate medical imaging patterns. These patterns, derived from modalities such as MRIs and X-Ray scans, serve as the foundation for predicting the likelihood of contracting respiratory ailments, including but not limited to Emphysema and Bronchitis. MediSync stands as a testament to the transformative potential inherent in the fusion of healthcare and advanced technology. By delving into the nuances of medical imaging, the platform not only establishes itself as a diagnostic tool but also signifies a paradigmatic evolution in the approach towards preemptive healthcare. The utilization of state-of-the-art ML algorithms elevates the platform beyond mere analysis; it becomes a proactive sentinel, deciphering subtle cues within medical imagery to unveil potential respiratory health risks. Challenges we ran into Challenges Encountered in Building MediSync Integration of Machine Learning Models:
Developing robust Machine Learning (ML) algorithms for predictive analysis posed a significant challenge. Ensuring the seamless integration of these models into the platform required meticulous attention to compatibility issues and efficient utilization of computational resources.
Resolution: We established a dedicated team of data scientists and ML engineers who iteratively refined the algorithms. Rigorous testing and validation procedures were implemented to guarantee the accuracy and reliability of the predictive models.        ","HTML, CSS, JAVASCRIPT, TENSORFLOW, SCIKIT-LEARN, MACHINE LEARNING, PYTHON","['medical imaging', 'bronchitis medisync', 'medisync', 'medisync represents', 'ml algorithms', 'medical imagery', 'medisync arises', 'medisync solves', 'learning ml', 'imaging', 'building medisync', 'healthcare advanced', 'mris ray', 'imaging platform', 'mris']",0.0
https://devfolio.co/projects/crime-analyzer-75c5,Crime Analyzer,"The problem Crime Analyzer solves The Crime Analyzer website provides users with dynamic visualizations of crime trends across different regions in India. It enables retrospective analysis and predictions on the future intensity and growth of various crimes. By offering a long-term perspective, the platform serves as a valuable tool for informed decision-making, aiding both individuals and authorities in proactive crime prevention strategies. Challenges we ran into Various challenges were encountered during the development of this application. One of the main challenges was finding an appropriate dataset that consisted of district, date, and time information. Other challenges included dealing with slow internet connections while training models on high-memory datasets.","DJANGO, JAVASCRIPT, SCIKIT-LEARN, NUMPY, PANDAS, PYTHON, HTML/CSS","['crime analyzer', 'crime trends', 'visualizations crime', 'crime prevention', 'various crimes', 'problem crime', 'solves crime', 'proactive crime', 'crimes', 'crime', 'datasets', 'appropriate dataset', 'memory datasets', 'dataset', 'crimes offering']",0.0
https://devfolio.co/projects/edusphere-connect-amplifying-student-success-7c7b,EduSphere Connect: Amplifying Student Success,"The problem EduSphere Connect: Amplifying Student Success solves Unlocking the Potential of Education through Blended Learning, Technology Integration, and Personalized Approaches. Our innovative solution aims to reshape classrooms, providing teachers with the tools to focus on individualized attention, harnessing the power of real-time data, and creating a dynamic learning environment for every student. Embracing digital applications, our project strives to bridge gaps, generate knowledge, and foster awareness for a seamless, inclusive, and empowering educational ecosystem. We aim to create a future where no child is left behind, leveraging cutting-edge technologies like AI, ML, IoT, and blockchain to ensure a tailored, supportive learning journey for all, including specially-abled students. Join us in transforming education into a harmonious, insightful, and enriching experience for every learner.  ","TENSORFLOW, PYTORCH, SCIKIT-LEARN, GIT, AWS, JENKINS, KAGGLE, MERN STACK, APACHE KAFKA, JIRA","['blended learning', 'education blended', 'educational ecosystem', 'learning technology', 'empowering educational', 'learning environment', 'transforming education', 'teachers tools', 'iot blockchain', 'classrooms', 'classrooms providing', 'knowledge foster', 'iot', 'embracing digital', 'abled students']",0.0
https://devfolio.co/projects/scout-global-e44f,Scout Global,"The problem Scout Global solves Scout Global is a state-of-the-art scouting tool that aims to shed light on underrepresented international talent and assist NBA team scouts in finding players in international basketball leagues that may be qualified to play in the NBA. Some of the biggest names in the NBA began their basketball careers outside of the United States (Nikola Jokic, Luka Doncic, and Giannis Antetokounmpo), showing the necessity for good international talent to be recognized. But leagues around the world play basketball with different rules and with different ranges of statistical averages than the NBA. Scout Global Empowers scouts by removing these differences by giving players a score of 1-100 using an intensively researched formula that only includes statistics that are important to that particular player's position. The score that Scout Global produces for each player aims to help NBA team scouts better understand who are the major players on the international stage and who may ultimately be a good fit for the NBA. It also allows the scouts to filter the players by position if they are looking to fill a particular position on their team. When an NBA team scout finds a player they like, they can click on the player and see what stats were used to calculate the player's score and other important information about the player. Empowers 1-100 player's position Scout Global filter the players by position Streamlines the scouting process by removing the necessity to search for hard-to-find stats about international players and the difficult process of finding the best players on the international stage. Instead, scouts can use Scout Global to easily find the top players and decide which players may be ready to head to the NBA draft. Streamlines Scout Global Challenges we ran into Chronological Challenges Encountered Navigating the NBA Pipeline
Issue: Understanding the formal process for players to enter the NBA and participate in draft evaluations.
Resolution: Researched NBA entry requirements and discovered the importance of player declarations and training invitations.
Limited Opportunities for International Players
Issue: Recognizing the challenges international players face due to NBA recruitment heavily favoring high school prospects.
Resolution: Identified the need for enhanced visibility and accessibility of international player statistics to level the playing field.
Obtaining Reliable International Player Stats Navigating the NBA Pipeline
Issue: Understanding the formal process for players to enter the NBA and participate in draft evaluations.
Resolution: Researched NBA entry requirements and discovered the importance of player declarations and training invitations. Navigating the NBA Pipeline Navigating the NBA Pipeline Issue: Understanding the formal process for players to enter the NBA and participate in draft evaluations.
Resolution: Researched NBA entry requirements and discovered the importance of player declarations and training invitations. Issue: Understanding the formal process for players to enter the NBA and participate in draft evaluations. Issue Resolution: Researched NBA entry requirements and discovered the importance of player declarations and training invitations. Resolution Limited Opportunities for International Players
Issue: Recognizing the challenges international players face due to NBA recruitment heavily favoring high school prospects.
Resolution: Identified the need for enhanced visibility and accessibility of international player statistics to level the playing field. Limited Opportunities for International Players Limited Opportunities for International Players Issue: Recognizing the challenges international players face due to NBA recruitment heavily favoring high school prospects.
Resolution: Identified the need for enhanced visibility and accessibility of international player statistics to level the playing field. Issue: Recognizing the challenges international players face due to NBA recruitment heavily favoring high school prospects. Issue Resolution: Identified the need for enhanced visibility and accessibility of international player statistics to level the playing field. Resolution Obtaining Reliable International Player Stats Obtaining Reliable International Player Stats Obtaining Reliable International Player Stats                     ","JAVASCRIPT, SCIKIT-LEARN, PANDAS, PYTHON, JUPYTER, OPENAI, HTML/CSS, BEAUTIFULSOUP, REACT.JS, SUPABASE","['nba scout', 'nba recruitment', 'team scouts', 'empowers scouts', 'scouting', 'researched nba', 'score scout', 'scouting process', 'scouting tool', 'scouts better', 'nba participate', 'international basketball', 'basketball careers', 'allows scouts', 'team scout']",0.0
https://devfolio.co/projects/quantiative-healthcare-investing-897a,Quantiative Healthcare Investing,"The problem Quantiative Healthcare Investing solves Eroom's Law Throughout the end of the 1900s and into the 21st century, modern medicine has rapidly progressed with constant innovation in the research of new drugs. However, it has become increasingly difficult to develop novel effective drugs, driving costs of research & development in healthcare up as time passes. In fact, the number of drugs produced per dollar spent has been decreasing exponentially, sometimes deemed Eroom's Law: the inverse of Moore's Law! The Application of Quantiative Investing Today, only around 5% of clinical trials reach Phase-4 approval for public use, making investing in them like betting $200 million on a home run--but you can only bet on one bat! As a result, funding for clinical trials has become a risky prospect for any potential investor, but what if we can utilize the power of quantitative investing to make these investments risk-averse? Challenges we ran into One challenge we ran into was acquiring a clean, sufficiently large dataset. Many datasets used by research papers in the same domain used private databases, so it was difficult to track down a dataset with features that were consistently documented. We utilized the ClinicalTrials.gov database to query clinical trials involving cancer–an arbitrary decision we made to acquire a reasonably sized dataset. The dataset provided by ClinicalTrials has many features to train, but some like Date/Time format were dirty and needed to be cleaned. Many fields were also qualitative, such as the descriptions of the trials, so we decided to generate new quantitative features with transformers to extract vector representations of sentences. We used the HuggingFace sentence_transformers API to apply trained models, but because of the large size of the dataset (approximately 100,000 rows x 30 columns), we submitted SLURM jobs on the Gatech PACE-ICE cluster to generate our cleaned dataset for training.   ","PYTORCH, SCIKIT-LEARN, PANDAS, PYTHON, DASH, PLOTLY, TRANSFORMERS, HUGGINGFACE, SLURM","['funding clinical', 'healthcare investing', 'quantiative healthcare', 'clinical trials', 'quantiative investing', 'quantitative investing', 'costs research', 'drugs increasingly', 'trials risky', 'clinicaltrials gov', 'provided clinicaltrials', 'utilized clinicaltrials', 'medicine', 'query clinical', 'clinicaltrials']",0.0
https://devfolio.co/projects/ml-automation-c4a7,AutoCraftML,"The problem AutoCraftML solves Our ML Automation website involves building a platform that automates various stages of the machine learning pipeline. Our goal is to simplify the process of model development, training, and deployment by automating repetitive tasks and providing an intuitive interface for users without extensive machine learning expertise. Challenges we ran into There are so many bugs and hurdle we ran into will making projects but some of the major hurdles are as follow:       ","SCIKIT-LEARN, PYCARET, STREAMLIT, DETASPACE","['autocraftml', 'autocraftml solves', 'ml automation', 'problem autocraftml', 'automating', 'automates various', 'automation', 'automation website', 'automating repetitive', 'deployment automating', 'platform automates', 'automates', 'learning pipeline', 'machine learning', 'model development']",0.0
https://devfolio.co/projects/jiva-eefb,Jiva,"The problem Jiva solves Many individuals in remote or underserved areas, face challenges in accessing healthcare services. Some individuals are also unable to visit doctors . In such cases, ML can serve as an intermediary by helping users to better manage their health. The average person isn’t aware of the status of epidemics in the country, nor of the precautionary measures to take. This lack of awareness and access to healthcare services can lead to delayed or inadequate treatments. Challenges we ran into   ","NEXT.JS, TENSORFLOW, SCIKIT-LEARN, OPENCV, PYTHON, EXPRESS.JS, TYPESCRIPT, MONGODB, GOOGLE CLOUD PLATFORM (GCP), GEMINI","['accessing healthcare', 'access healthcare', 'healthcare services', 'healthcare', 'epidemics country', 'jiva', 'problem jiva', 'jiva solves', 'manage health', 'epidemics', 'status epidemics', 'services', 'services individuals', 'health', 'visit doctors']",0.0
https://devfolio.co/projects/greenyug-d419,GREENYUG,"The problem GREENYUG solves Crop Recommendation System:
Input Parameters: Farmers provide soil nutrient values, state, and city details.
Analysis: GREENYUG uses algorithms and local weather data to analyze the input.
Tailored Recommendations: Based on the analysis, GREENYUG suggests suitable crops for cultivation.
Informed Decisions: Helps farmers decide which crops to plant for optimal yield and risk reduction.
Diversification: Encourages diversifying crop choices for resilience against crop failure.
Sustainability: Promotes sustainable practices by suggesting crops suited to local conditions.
Fertilizer Suggestion System:
Input Parameters: Farmers input soil nutrient levels and selected crops.
Customized Recommendations: GREENYUG provides personalized fertilizer suggestions addressing specific soil needs.
Optimized Nutrient Management: Tailors recommendations to crop requirements, enhancing resource efficiency.
Environmental Impact: Minimizes over-application of fertilizers, reducing environmental pollution.
Economic Viability: Reduces input costs, improving the economic sustainability of farming.
Disease Detection System:
Image Upload: Farmers upload images of plant leaves.
Analysis: GREENYUG's machine learning models analyze leaf health for signs of diseases or pests.
Identification: Identifies specific issues affecting crops based on the analysis.
Preventive Measures: Provides information on preventive actions and treatment options.
Timely Intervention: Enables prompt action to minimize crop losses and maintain harvest quality.
Chemical Reduction: Reduces reliance on chemical pesticides, promoting environmentally friendly farming.
Resilience Building: Helps farmers prepare for future outbreaks with expert guidance and support.                     Challenges we ran into ","FLASK, PYTORCH, SCIKIT-LEARN, NUMPY, PANDAS, PYTHON, CONVOLUTIONAL NEURAL NETWORK (CNN), HTML/CSS","['greenyug provides', 'analysis greenyug', 'recommendations greenyug', 'greenyug uses', 'greenyug machine', 'greenyug suggests', 'greenyug', 'crop recommendation', 'suggesting crops', 'problem greenyug', 'suitable crops', 'crop requirements', 'greenyug solves', 'crops based', 'recommendations crop']",0.0
https://devfolio.co/projects/healthcast-76c1,HealthCast,"The problem HealthCast solves Users can leverage our project for: Enhanced Disease Diagnosis: Healthcare professionals can utilize the symptom-based disease prediction model to improve the accuracy and speed of disease diagnosis, leading to timely interventions and better patient outcomes. Diabetes Management: Individuals with diabetes can benefit from the diabetes prediction model, which uses insulin, glucose, and blood pressure data to provide personalized insights for better management of the condition. Early Intervention: By providing early warnings and insights, our project enables healthcare providers to intervene sooner, potentially preventing complications and improving overall health outcomes.     ","REACT, SCIKIT-LEARN, POSTMAN, JUPYTER, GITHUB, POSTGRESQL, KAGGLE, FASTAPI, TAILWINDCSS","['diabetes prediction', 'healthcast solves', 'disease prediction', 'healthcast', 'problem healthcast', 'diabetes management', 'diagnosis healthcare', 'diabetes', 'disease diagnosis', 'outcomes diabetes', 'individuals diabetes', 'diabetes benefit', 'benefit diabetes', 'patient outcomes', 'health outcomes']",0.0
https://devfolio.co/projects/nbot-2e06,nBot,"The problem nBot solves Banking fraud is a prevalent crime in india, Some 55% of all bank fraud cases reported in India are tied to third-party account takeovers that involve unauthorised individuals taking over someone else's bank account, email account, or social media profile without the account owner's permission. nBot aim's to solve this by providing a simple microservice that can be plugged into any existing banking application to detect and flag fraudulent banking transactions Challenges we ran into ","NEXT.JS, SCIKIT-LEARN, PYTHON, RUST, RABBITMQ","['fraudulent banking', 'banking fraud', 'bank fraud', 'banking transactions', 'solves banking', 'banking application', 'existing banking', 'account takeovers', 'banking', 'nbot', 'transactions challenges', 'fraud cases', 'nbot solves', 'bank', 'fraud']",0.0
https://devfolio.co/projects/fraudbusters-c46a,FraudBusters,"The problem FraudBusters solves Money laundering is the illicit practice of hiding the source of funds obtained through fraudulent means by directing them through a convoluted series of commercial or banking transactions. An estimated 2 to 5% of the world's GDP, or $800 billion to $2 trillion in current US dollars, is laundered internationally in a single year. It demands a more sophisticated monitoring system to keep an eye on transactions. Banks and other financial institutions can keep an eye on consumer transactions in real time or on a daily basis to identify potential risks by using “Fraud Busters”. The full process of identifying a possible case of money laundering will be automated by our system.
The software can give financial institutions a ""whole picture"" analysis of a customer's profile, risk levels, and expected future activity by combining these data with analysis of the customer's past information and account profile. It can also generate reports and create alerts to suspicious activity.  You can upload the Dummy Transaction Dataset and Predict to know the potential Money Laundering cases. With increasing crony capitalism and corruption due to the slightest of inefficiencies and people’s urges to make the most money in the shortest period of time, even not considering the legal implications, it is almost certain that we will see an increase in the amount of money being laundered in the global economy, without an interference by major players like financial institutions, consulting firms etc. These suspected fraudulent transaction can be predicted using the integration of a simple Artificial neural network and many future fraudulent activities can be prevented. In conclusion, the paragraph highlights the urgent need for effective measures to combat money laundering and financial crime in the face of increasing crony capitalism and corruption. The integration of technologies like Artificial Neural Networks (ANNs) holds promise in enhancing fraud detection and prevention. However            ","SCIKIT-LEARN, NUMPY, PYTHON, JUPYTER NOTEBOOK, STREAMLIT","['money laundering', 'laundering automated', 'laundering financial', 'fraud detection', 'fraudbusters solves', 'laundering cases', 'laundering', 'laundering illicit', 'problem fraudbusters', 'fraudbusters', 'enhancing fraud', 'using fraud', 'fraudulent activities', 'fraud busters', 'financial crime']",0.0
https://devfolio.co/projects/kuber-a-stock-market-analyzer-a47d,KUBER- A Stock Market Analyzer,The problem KUBER- A Stock Market Analyzer solves It is an Python based ML project which deals with the stock market analyzing and giving the results on the basis of prediction which not only helps the stock broker to analyze and take mathematically accurate decisions creating a minimal chances of loss in the stock market. The project uses the streamlit as a frontend and various ML based libraries as a backend. Also this project increases the financial education among the teens thus creating a more stable economy. Challenges we ran into ,"SCIKIT-LEARN, NUMPY, PANDAS, MATPLOTLIB, PYTHON, SEABORN, STREAMLIT","['market analyzer', 'kuber stock', 'stock market', 'stock broker', 'market analyzing', 'broker analyze', 'market project', 'ml project', 'helps stock', 'kuber', 'market', 'python based', 'analyzer', 'ml based', 'based ml']",0.0
https://devfolio.co/projects/baymax-78ca,Baymax,"The problem Baymax solves Baymax is a one-stop platform that empowers users to manage their health with intelligence and ease. Here’s how we’re transforming healthcare: Personalized Care: Baymax tailors medical advice, reminders, and health monitoring to each user's unique needs, ensuring they receive the right care at the right time. Medication Management: Our app helps users track their medications, avoid harmful interactions, and ensures timely intake, reducing the risk of complications.           ","SCIKIT-LEARN, MACHINE LEARNING, PANDAS, PYTHON, GITHUB, TAILWIND CSS, REACT.JS, DJANGO REST FRAMEWORK","['care baymax', 'baymax', 'baymax solves', 'problem baymax', 'healthcare personalized', 'baymax stop', 'personalized care', 'solves baymax', 'baymax tailors', 'medication management', 'reminders health', 'track medications', 'manage health', 'health monitoring', 'management app']",0.0
https://devfolio.co/projects/healthsync,HealthSync,"The problem HealthSync solves In the health sector, one of the biggest roadblocks to effective solutions is the unavailability of past diagnosis and their respective remedies. For the most part, the health industry in India still uses conventional methods like paper files that have to be brought to the next visit voluntarily. This makes the margin of error huge and often this is the reason for the failure of the health industry. A few hospital chains do have sophisticated computerised systems but they are internalised which stops the widespread use of such systems. In cases such as these, a system that integrates all parties seamlessly is the need of the hour. Challenges we ran into The main challenge was to find a way to handle two different categories of users: doctors and patients in the backend database. This was solved by making a custom login interface that handled role-based authentication. This was solved by making a custom login interface that handled role-based authentication.      ","FLASK, SCIKIT-LEARN, SQL, MATPLOTLIB, JSON, MATERIALIZE CSS, HTTP SERVER","['patients backend', 'login interface', 'based authentication', 'users doctors', 'authentication', 'custom login', 'hospital chains', 'patients', 'healthsync solves', 'doctors patients', 'backend database', 'healthsync', 'hospital', 'use systems', 'health sector']",0.0
